SCORE_CUSTOMER_XID;TRN_DT;TRN_AMT;SIC_CD;NUM_POS;NUM_REASON
5335162595893269;2024-06-02T20:49:34.000000;64.02;0568;01;000
5335163007901125;2024-06-25T15:00:35.000000;224.6;5957;05;000
5335167482432608;2024-07-10T05:38:29.000000;334.25;1389;05;000
5335161555716159;2024-05-28T19:58:25.000000;327.88;6350;01;000
5335167535708218;2024-06-16T04:36:27.000000;220.13;8489;10;000
5335161939832866;2024-06-19T11:11:09.000000;270.02;3356;05;757
5335165107253505;2024-06-27T23:28:36.000000;254.67;8789;90;209
5335168176424345;2024-06-07T23:23:09.000000;297.75;8826;05;000
5335164150667245;2024-06-20T16:11:50.000000;39.5;8484;81;000
5335162143788995;2024-05-02T22:38:25.000000;99.12;4443;05;000
5335162663545722;2024-04-07T09:37:46.000000;344.47;8270;81;365
5335162975069293;2024-06-02T00:05:19.000000;36.16;6593;10;000
5335169986824421;2024-05-02T06:17:16.000000;296.63;6186;90;325
5335164303057245;2024-06-13T22:43:38.000000;178.46;7313;90;000
5335160526475386;2024-05-25T20:12:50.000000;370.91;1417;05;000
5335168641620713;2024-06-11T23:11:31.000000;102.71;1583;10;000
5335163748402304;2024-04-21T20:22:57.000000;129.3;2563;01;327
5335165224283050;2024-06-08T04:10:44.000000;41.18;4563;01;000
5335169991924641;2024-05-17T07:59:21.000000;161.5;5411;10;000
5335165807289534;2024-07-12T09:15:45.000000;35.96;3848;90;000
5335165134357450;2024-05-05T20:58:13.000000;363.59;0468;07;507
5335166410238740;2024-05-11T15:58:55.000000;103.99;2722;07;000
5335160275422247;2024-06-09T01:47:47.000000;73.84;3098;07;000
5335161289725349;2024-05-31T09:32:37.000000;321.39;5563;07;384
5335166032464654;2024-06-30T05:23:37.000000;275.09;6225;01;000
5335163298231329;2024-05-26T05:44:36.000000;200.33;7925;07;000
5335168771783792;2024-06-21T05:58:36.000000;65.91;3628;05;000
5335160207815249;2024-04-06T07:11:58.000000;23.43;2967;90;138
5335161114944878;2024-04-15T04:10:28.000000;37.81;7538;07;669
5335168593885524;2024-05-27T08:34:10.000000;108.5;3886;81;000
5335162835643374;2024-07-14T22:36:54.000000;386.74;8260;90;000
5335166835159861;2024-06-20T14:55:42.000000;110.86;3309;01;000
5335160641968455;2024-04-12T18:27:22.000000;194.65;6425;90;000
5335163501428574;2024-04-16T01:31:29.000000;242.25;9479;81;000
5335162716667322;2024-06-09T19:02:07.000000;73.33;2407;07;646
5335165616221145;2024-06-05T17:40:47.000000;51.31;0909;90;000
5335164314138972;2024-05-30T21:29:34.000000;31.38;5039;07;000
5335168091916974;2024-06-26T02:04:25.000000;215.79;6432;07;000
5335169487720638;2024-07-14T06:00:19.000000;358.5;8086;01;000
5335169867736228;2024-08-01T03:29:26.000000;50.03;5985;81;000
5335168540834509;2024-07-21T20:44:27.000000;8.58;7026;81;000
5335162082230702;2024-05-27T00:41:33.000000;48.13;5042;05;000
5335165704680362;2024-04-10T09:19:16.000000;263.48;3187;10;000
5335165987200117;2024-06-16T13:46:09.000000;20.74;3143;01;000
5335162930675851;2024-07-05T04:53:53.000000;288.92;5402;01;000
5335169541852777;2024-04-30T14:33:15.000000;265.29;9217;05;000
5335168561353224;2024-05-01T01:11:02.000000;111.65;4136;01;000
5335161861664010;2024-04-27T10:43:59.000000;221.14;9382;90;000
5335162920961176;2024-05-19T14:59:11.000000;334.21;4617;07;000
5335166122377804;2024-06-13T04:44:47.000000;354.98;1681;10;000
5335162055855847;2024-06-23T21:26:04.000000;49.89;2148;07;000
5335169216475245;2024-05-08T06:57:56.000000;6.37;9129;10;525
5335165484923534;2024-07-11T04:41:15.000000;12.25;9200;90;000
5335164763358820;2024-05-12T19:55:20.000000;122.55;0423;10;000
5335168743874902;2024-04-17T07:27:59.000000;53.77;8798;90;000
5335165366798273;2024-05-01T11:46:57.000000;220.27;8826;90;000
5335169999648606;2024-07-19T18:04:24.000000;166.14;8794;01;000
5335165609452416;2024-06-04T21:59:14.000000;213.07;3264;10;000
5335161947950964;2024-04-15T07:06:28.000000;21.18;8173;81;000
5335166343207380;2024-07-10T08:08:20.000000;276.88;3871;10;000
5335162471784496;2024-05-03T05:29:49.000000;134.95;4845;07;000
5335166392310322;2024-07-10T03:57:17.000000;281.86;4928;10;930
5335167623364076;2024-04-10T03:33:53.000000;156.92;0516;81;353
5335160970591745;2024-07-12T13:32:18.000000;30.02;2304;90;000
5335164380690087;2024-06-09T18:50:22.000000;94.46;6508;81;000
5335162444634064;2024-04-13T17:01:55.000000;311.52;2765;05;355
5335160831413038;2024-07-19T00:15:19.000000;295.48;2067;10;029
5335168991873772;2024-07-21T13:12:16.000000;224.29;8626;05;000
5335169566487769;2024-04-23T09:26:16.000000;265.89;7588;05;000
5335163519233561;2024-04-19T23:23:09.000000;77.09;9583;07;000
5335162306733715;2024-06-08T17:37:23.000000;307.36;0748;81;000
5335163891012517;2024-07-07T06:59:05.000000;209.22;1205;90;000
5335167282255428;2024-05-20T13:41:47.000000;2.75;7219;05;928
5335164913684051;2024-07-09T20:55:49.000000;247.32;8546;81;000
5335161768821606;2024-04-24T10:58:27.000000;79.41;7099;07;000
5335161048886970;2024-07-31T17:42:07.000000;94.71;7192;01;000
5335160814175069;2024-05-06T03:09:41.000000;21.02;7212;90;000
5335167962261899;2024-04-27T11:35:59.000000;19.17;8409;07;752
5335167912247707;2024-05-28T15:44:57.000000;194.65;6066;81;000
5335163384312684;2024-05-18T13:38:10.000000;317.51;9276;81;000
5335168974491816;2024-05-24T06:29:12.000000;190.0;6237;01;000
5335162560454224;2024-06-26T10:55:28.000000;376.47;3610;05;000
5335165455856832;2024-06-19T13:05:56.000000;365.02;8394;90;000
5335165373656255;2024-05-29T03:57:53.000000;136.26;8238;05;000
5335167781937161;2024-04-17T17:24:13.000000;37.89;9885;90;839
5335160528099600;2024-06-19T17:03:27.000000;108.07;0090;81;000
5335163618351170;2024-06-04T13:01:56.000000;315.02;0707;07;000
5335162398315832;2024-06-11T15:52:11.000000;194.98;1338;90;000
5335160591365410;2024-06-11T11:44:55.000000;300.97;6864;10;000
5335160834546343;2024-05-02T15:37:11.000000;66.21;3343;05;000
5335160731972446;2024-07-08T06:33:36.000000;160.93;8155;05;000
5335160548065983;2024-07-19T00:50:59.000000;290.68;7095;05;000
5335164444657212;2024-05-01T05:10:11.000000;54.18;9217;81;000
5335163594427801;2024-04-15T20:48:09.000000;289.45;5915;90;777
5335162971579569;2024-07-08T10:08:13.000000;173.67;1549;05;000
5335165827321957;2024-07-07T06:21:00.000000;161.49;1450;01;000
5335164952510532;2024-04-08T18:32:52.000000;273.3;7975;90;000
5335161986372429;2024-05-23T09:45:51.000000;347.51;6780;05;000
5335164404859902;2024-07-19T05:09:14.000000;103.93;8895;01;592
5335168226208372;2024-07-03T01:51:42.000000;141.64;6860;07;000
5335162235154192;2024-06-12T23:55:04.000000;270.06;3419;01;000
5335161871683158;2024-06-09T12:21:42.000000;20.54;1899;01;000
5335161163801273;2024-06-28T15:04:41.000000;88.47;2401;01;000
5335160421876156;2024-07-24T02:07:53.000000;137.59;1392;05;000
5335169362318763;2024-07-27T21:26:37.000000;52.23;2669;07;000
5335164885221682;2024-04-20T16:21:32.000000;234.65;8900;07;000
5335167358369637;2024-06-16T17:14:14.000000;212.13;5384;81;000
5335167013689036;2024-04-25T19:26:35.000000;300.97;4353;07;000
5335160320219332;2024-06-24T12:33:07.000000;180.53;4099;81;000
5335163663217244;2024-05-26T16:34:06.000000;29.93;0837;07;000
5335161975526970;2024-06-18T20:52:24.000000;69.15;1995;81;664
5335169222374281;2024-06-27T17:01:47.000000;203.93;1982;01;000
5335162070779684;2024-07-29T11:34:08.000000;183.41;6426;90;000
5335166481321360;2024-05-19T14:35:41.000000;342.56;7895;81;000
5335161457618539;2024-04-11T01:31:44.000000;220.81;4554;07;000
5335162062513519;2024-04-07T17:20:04.000000;282.02;2426;81;958
5335162329979522;2024-06-23T07:36:33.000000;274.69;9161;10;722
5335168402103648;2024-04-11T18:45:51.000000;26.68;9714;10;000
5335160689550169;2024-04-28T05:34:42.000000;2.99;5237;07;000
5335165808184910;2024-04-23T22:06:06.000000;262.22;6317;10;000
5335169349772720;2024-05-06T00:54:17.000000;277.0;4322;10;000
5335168241778350;2024-04-25T18:32:13.000000;38.36;6190;10;396
5335162899260377;2024-08-01T05:03:57.000000;321.98;8502;05;000
5335163590770853;2024-05-13T08:30:56.000000;151.37;4394;81;000
5335161525850896;2024-07-07T08:03:25.000000;30.81;1348;07;000
5335169311914276;2024-04-02T05:10:50.000000;115.46;4335;05;000
5335166642760091;2024-05-30T19:25:57.000000;21.69;6406;81;000
5335165044366753;2024-05-11T09:52:53.000000;212.39;6648;07;000
5335167434604739;2024-06-07T14:01:54.000000;90.96;2820;05;000
5335164188907764;2024-07-05T09:58:35.000000;84.35;5917;01;000
5335164640021691;2024-07-04T18:49:13.000000;357.65;8226;10;000
5335165449941555;2024-07-21T00:51:19.000000;43.66;4652;81;000
5335160051405485;2024-06-09T01:47:58.000000;311.94;3288;07;614
5335160464515505;2024-07-14T05:29:10.000000;9.53;7943;81;000
5335166293450685;2024-04-08T09:51:17.000000;102.95;8537;90;000
5335168581799722;2024-07-31T22:33:48.000000;361.27;8795;05;000
5335160883947323;2024-07-25T06:41:38.000000;163.07;1346;05;000
5335168845854155;2024-05-04T04:03:54.000000;164.88;3519;90;000
5335168422483160;2024-07-18T15:42:29.000000;4.36;7673;10;000
5335161700367041;2024-06-15T05:42:49.000000;278.51;7487;05;000
5335163992496920;2024-04-06T06:09:42.000000;17.39;1783;10;000
5335167586973633;2024-05-03T15:53:22.000000;143.96;6677;01;000
5335163568377231;2024-06-12T04:24:40.000000;88.64;7054;07;000
5335164634322572;2024-04-20T21:10:44.000000;374.93;4585;90;000
5335160926499067;2024-07-18T00:53:27.000000;267.72;1659;01;000
5335164382517659;2024-05-27T13:34:36.000000;304.57;4812;10;702
5335168417915248;2024-06-18T14:24:36.000000;43.23;4819;05;000
5335162628480556;2024-07-02T15:04:42.000000;148.56;0113;81;961
5335164667034235;2024-07-30T21:43:55.000000;283.86;7242;10;000
5335162277242842;2024-05-25T06:35:18.000000;318.14;5636;10;243
5335161869735504;2024-05-30T11:38:33.000000;209.81;9093;07;000
5335162244132507;2024-07-10T07:35:56.000000;252.58;0816;90;862
5335163169504137;2024-06-19T00:00:12.000000;191.34;5479;90;000
5335166537618070;2024-04-07T14:22:53.000000;330.43;4674;81;000
5335160039599952;2024-04-06T14:45:35.000000;159.55;6609;81;000
5335161455110228;2024-06-29T19:04:19.000000;24.54;8091;05;000
5335169682037387;2024-05-30T14:45:11.000000;28.11;1316;10;000
5335160384756091;2024-07-24T18:12:46.000000;292.67;7887;07;000
5335162808850767;2024-07-28T03:36:08.000000;353.87;7632;81;946
5335162772091602;2024-07-15T20:57:54.000000;242.14;3595;10;831
5335167748464912;2024-04-28T14:24:33.000000;72.55;4533;07;000
5335165173048954;2024-07-05T19:15:45.000000;38.32;3953;05;600
5335169593947872;2024-06-13T15:42:12.000000;143.15;1590;01;000
5335169213368224;2024-06-17T07:27:28.000000;357.56;0945;01;000
5335167907416250;2024-07-29T18:55:22.000000;354.5;3879;90;000
5335168100078661;2024-07-21T22:37:23.000000;330.2;8210;01;000
5335161431911250;2024-06-03T15:32:37.000000;326.23;7934;05;009
5335161979611129;2024-07-30T20:58:44.000000;39.33;7536;10;000
5335169240498928;2024-06-28T16:54:14.000000;136.45;3122;01;000
5335160197345468;2024-04-26T10:34:59.000000;309.22;4845;10;000
5335169253094517;2024-05-21T09:54:11.000000;134.62;9248;90;000
5335163039383620;2024-07-01T22:54:55.000000;110.04;7085;01;485
5335163937099943;2024-07-27T20:43:21.000000;359.54;6116;07;000
5335160080830625;2024-04-28T12:33:33.000000;39.34;9498;10;000
5335169177518346;2024-06-11T12:12:51.000000;190.11;7484;10;000
5335167915364862;2024-04-13T08:33:10.000000;271.06;8522;90;655
5335160416604593;2024-04-22T18:50:19.000000;127.36;1864;07;000
5335163560149434;2024-07-20T00:50:14.000000;88.34;2328;01;000
5335168432404882;2024-06-22T09:50:52.000000;250.3;4597;10;000
5335160619860187;2024-07-24T17:18:16.000000;319.38;5467;07;000
5335168717468963;2024-05-30T08:46:47.000000;342.17;4847;05;000
5335161288856595;2024-07-08T23:28:47.000000;72.41;9903;07;000
5335169248813734;2024-07-07T16:15:23.000000;356.45;2751;90;000
5335162912773568;2024-04-25T19:29:39.000000;115.14;4411;07;000
5335168356647043;2024-07-09T20:13:31.000000;155.3;5461;07;000
5335161205237489;2024-06-22T16:35:07.000000;42.13;4553;10;000
5335162001575906;2024-05-08T12:37:19.000000;260.15;2653;07;000
5335165607834023;2024-07-19T22:01:23.000000;253.19;3116;10;000
5335165053228371;2024-07-24T00:19:37.000000;351.07;5196;05;000
5335169203018635;2024-06-16T16:09:32.000000;81.86;3656;90;256
5335164332110229;2024-06-22T06:43:51.000000;67.56;2673;10;000
5335167484045540;2024-04-30T22:06:03.000000;23.67;5015;07;000
5335167404435954;2024-05-30T07:16:08.000000;365.22;4908;07;000
5335161827160322;2024-06-23T07:25:57.000000;125.22;0149;81;000
5335164468889530;2024-04-13T09:38:38.000000;112.58;3969;81;000
5335162483347289;2024-04-22T22:11:48.000000;24.63;4763;10;000
5335162690017807;2024-07-04T04:33:39.000000;41.88;0659;10;719
5335169701260094;2024-07-17T15:58:06.000000;201.11;0700;07;000
5335166750327165;2024-04-07T13:35:13.000000;373.76;2621;90;601
5335164801459219;2024-06-27T00:12:53.000000;357.07;5236;10;000
5335168511529862;2024-06-16T05:38:04.000000;172.36;6504;90;000
5335165170633517;2024-07-19T08:56:13.000000;71.07;4741;90;000
5335165326785725;2024-07-22T09:59:25.000000;284.44;9179;90;000
5335164648369765;2024-04-03T01:07:47.000000;263.54;5003;81;000
5335162563646913;2024-06-13T17:29:58.000000;276.8;1393;05;315
5335169891277774;2024-06-14T10:05:08.000000;225.98;3924;01;387
5335165729300344;2024-07-14T06:00:28.000000;290.81;8337;10;000
5335169671412415;2024-04-16T16:35:41.000000;132.6;6281;10;000
5335165137586740;2024-05-27T04:50:00.000000;108.16;7137;07;000
5335161323290055;2024-04-14T08:49:48.000000;171.11;5832;01;000
5335165613941425;2024-07-20T03:06:12.000000;248.94;9201;01;676
5335166378619334;2024-04-09T05:51:40.000000;155.57;9648;07;000
5335166299243211;2024-05-05T09:30:15.000000;354.75;1725;81;000
5335162837194973;2024-07-04T15:35:10.000000;144.59;0882;81;000
5335165908982019;2024-05-30T01:11:21.000000;108.81;7641;90;000
5335164893606517;2024-05-11T15:57:47.000000;38.07;8726;90;000
5335169676897517;2024-06-01T01:24:50.000000;286.05;4217;90;150
5335160227595813;2024-06-06T07:43:13.000000;277.26;5823;01;000
5335169910097904;2024-05-08T02:31:07.000000;112.95;5575;90;000
5335161997771912;2024-05-28T14:13:43.000000;15.85;2955;81;000
5335166555701467;2024-04-13T05:26:00.000000;37.74;9088;81;000
5335163585107855;2024-07-01T16:09:07.000000;116.67;0159;10;000
5335169697362771;2024-07-19T17:14:14.000000;258.08;3244;01;000
5335161696203739;2024-04-05T12:29:59.000000;272.98;3176;05;000
5335169355417968;2024-07-16T12:30:33.000000;39.2;0233;90;000
5335165149146850;2024-04-09T11:25:27.000000;312.98;7293;05;000
5335168858611171;2024-06-02T18:50:46.000000;34.29;5264;01;000
5335160411543103;2024-06-25T02:48:26.000000;43.51;4996;81;000
5335169821516728;2024-07-28T07:17:34.000000;132.26;3353;90;045
5335165159694347;2024-05-04T10:12:14.000000;134.32;7077;81;000
5335163781134200;2024-05-20T16:36:56.000000;87.19;3619;90;000
5335163844557505;2024-05-19T11:20:15.000000;250.36;7843;90;000
5335169253249447;2024-04-17T08:15:40.000000;146.72;9063;81;000
5335164962229529;2024-06-28T08:43:03.000000;127.16;5435;90;000
5335162310749036;2024-04-13T07:41:58.000000;11.19;3180;05;000
5335160500817842;2024-04-10T15:45:50.000000;324.67;4798;05;000
5335164316916253;2024-07-23T17:12:09.000000;97.35;1984;90;000
5335162726289799;2024-06-06T08:25:37.000000;344.45;0076;07;000
5335163749854828;2024-06-12T11:12:43.000000;300.74;6362;81;000
5335161438939066;2024-05-04T06:13:09.000000;286.89;5460;90;000
5335168208195595;2024-06-04T19:42:04.000000;357.82;0748;90;341
5335169856451245;2024-07-24T09:50:31.000000;213.67;1901;07;000
5335161500493273;2024-07-03T08:35:33.000000;235.76;9467;07;270
5335160871132670;2024-06-14T23:07:23.000000;111.33;3966;81;000
5335167241977655;2024-07-24T21:49:30.000000;304.2;1554;81;000
5335169762519584;2024-07-19T14:02:34.000000;190.03;6169;01;735
5335169054423835;2024-06-22T15:16:09.000000;293.71;6757;05;000
5335165819355723;2024-05-01T21:05:31.000000;225.94;3693;05;000
5335165123912784;2024-04-04T05:53:18.000000;324.23;1817;81;000
5335165237080363;2024-06-03T17:46:28.000000;62.74;3442;07;714
5335169330547205;2024-05-19T19:36:45.000000;166.91;8593;90;000
5335168062903938;2024-05-15T17:51:12.000000;182.35;2672;05;771
5335161025077366;2024-04-20T11:17:05.000000;68.74;9946;07;000
5335166135399465;2024-05-11T12:58:08.000000;316.27;6072;07;000
5335163675400599;2024-05-21T08:11:27.000000;223.2;6521;01;620
5335160484854693;2024-06-25T05:15:23.000000;168.07;7305;01;000
5335165579047179;2024-05-12T01:47:20.000000;338.56;0497;05;000
5335160889047780;2024-06-25T16:43:19.000000;199.48;4882;10;000
5335166211167255;2024-04-06T09:33:52.000000;246.47;2252;07;082
5335166191445149;2024-06-27T20:19:04.000000;239.78;3043;10;899
5335167514508830;2024-05-25T16:48:45.000000;252.8;1824;05;000
5335161510463031;2024-07-04T04:57:28.000000;309.14;3262;10;000
5335161873891965;2024-05-20T22:07:58.000000;315.18;6810;05;000
5335166125255807;2024-07-08T17:43:52.000000;273.06;6808;05;000
5335166723972342;2024-06-13T01:38:47.000000;27.85;8699;05;000
5335160192739042;2024-05-01T10:42:16.000000;39.54;8783;10;000
5335160038785492;2024-06-01T15:20:34.000000;79.06;6768;90;000
5335169525676410;2024-07-31T06:57:00.000000;13.27;4105;01;000
5335165457166678;2024-05-17T04:49:58.000000;96.94;3989;90;000
5335169071322065;2024-07-02T06:17:01.000000;309.58;5153;10;000
5335169015311285;2024-04-07T12:30:41.000000;231.39;5525;05;366
5335165424345954;2024-04-15T07:20:09.000000;207.9;7275;90;000
5335165351998717;2024-07-14T01:22:25.000000;105.96;9658;90;000
5335168618901331;2024-05-22T22:40:05.000000;166.37;6115;01;000
5335168582847815;2024-05-02T16:04:44.000000;31.96;9129;05;000
5335163003995228;2024-05-20T15:51:07.000000;261.06;0455;81;190
5335161240067193;2024-07-15T09:23:33.000000;227.77;0040;81;000
5335164269611002;2024-04-03T04:16:19.000000;50.79;5491;81;000
5335163454135185;2024-06-27T16:29:39.000000;215.22;4930;07;000
5335160128047007;2024-06-30T16:17:43.000000;323.07;4800;01;000
5335164194277946;2024-05-10T14:03:42.000000;214.87;5782;05;000
5335169114922762;2024-04-15T15:11:13.000000;80.28;4121;81;000
5335163497924941;2024-05-23T04:25:57.000000;111.09;3420;81;332
5335163000340349;2024-06-21T17:28:05.000000;344.3;1260;05;000
5335163158096310;2024-07-26T17:24:57.000000;51.2;4437;05;000
5335165653152332;2024-07-14T20:07:42.000000;261.05;4398;10;000
5335160628873996;2024-05-29T10:38:02.000000;331.34;3886;90;019
5335162161981057;2024-07-19T09:47:43.000000;51.85;3139;81;000
5335161346106983;2024-05-07T15:40:47.000000;314.31;3317;07;000
5335161670427681;2024-07-17T12:48:55.000000;126.66;7748;07;612
5335162673784970;2024-04-19T01:29:01.000000;263.31;1599;07;000
5335160244580973;2024-05-26T21:58:40.000000;270.2;4943;07;000
5335160745721937;2024-05-07T19:57:13.000000;346.32;6604;10;000
5335160724834908;2024-05-20T09:18:30.000000;210.13;3389;01;000
5335160513952636;2024-07-25T19:57:05.000000;251.86;1218;05;000
5335165047084293;2024-04-21T11:18:56.000000;96.11;3943;90;000
5335165835893546;2024-04-17T16:29:24.000000;103.81;7039;07;386
5335162969511012;2024-04-16T01:07:30.000000;96.44;6909;10;757
5335164529859290;2024-07-19T05:52:34.000000;33.24;5680;01;000
5335167384837762;2024-05-14T06:45:04.000000;200.33;9980;81;000
5335165007567867;2024-04-13T06:54:41.000000;31.64;0453;90;000
5335167415233356;2024-05-15T13:38:58.000000;35.47;1409;05;000
5335164627031776;2024-07-28T02:47:41.000000;325.1;4470;05;705
5335160465717972;2024-05-03T03:38:28.000000;226.11;4957;07;000
5335164787690846;2024-06-11T15:15:29.000000;352.98;3819;05;000
5335169931262845;2024-05-31T12:50:07.000000;69.06;7050;05;000
5335160582451905;2024-06-19T06:02:11.000000;301.48;5923;10;048
5335168513812680;2024-07-13T16:24:51.000000;190.28;3999;05;226
5335164814750794;2024-06-03T13:30:58.000000;46.25;5437;05;000
5335162472046760;2024-07-07T19:18:58.000000;361.87;8680;81;000
5335169330036782;2024-06-10T16:13:18.000000;60.72;2658;01;000
5335164951960260;2024-05-29T16:16:01.000000;382.82;7447;81;000
5335166533465570;2024-05-17T09:28:46.000000;142.49;9704;81;000
5335167012060957;2024-04-20T21:56:45.000000;315.69;3635;05;000
5335165817935028;2024-06-02T18:33:44.000000;306.24;4372;10;000
5335164950314301;2024-07-13T22:27:01.000000;202.58;8107;10;000
5335162102149143;2024-07-16T21:48:55.000000;195.44;4872;07;000
5335160338004158;2024-04-30T07:35:13.000000;5.41;3128;01;000
5335167184539277;2024-05-14T08:49:36.000000;12.97;6965;07;000
5335165153016768;2024-05-23T04:48:44.000000;80.22;9492;90;227
5335160079133991;2024-05-20T22:54:38.000000;14.45;1508;10;000
5335165164037600;2024-04-13T21:33:34.000000;218.25;1051;90;000
5335161695640124;2024-04-23T01:00:19.000000;27.29;7180;01;760
5335169986057027;2024-06-16T22:03:10.000000;380.69;5579;81;000
5335167384891378;2024-07-26T03:11:07.000000;85.76;1089;01;000
5335163606646015;2024-06-30T17:31:40.000000;201.39;6982;05;000
5335161855351791;2024-05-26T10:00:36.000000;294.88;0533;10;000
5335169404161310;2024-07-01T14:15:34.000000;379.72;8607;10;000
5335165640087261;2024-04-15T04:54:50.000000;383.32;1394;05;282
5335165251529364;2024-06-09T16:11:34.000000;168.0;1774;01;000
5335168752572833;2024-05-24T22:46:25.000000;105.43;0037;01;000
5335169505426539;2024-05-25T06:23:13.000000;96.75;3297;05;000
5335166454830525;2024-04-03T02:00:51.000000;2.57;2742;10;000
5335169943511290;2024-06-16T03:40:37.000000;54.58;8156;01;000
5335166822667858;2024-07-23T03:13:46.000000;90.87;0657;01;000
5335166767456431;2024-07-16T11:18:31.000000;135.03;7498;10;000
5335162703999659;2024-04-17T12:01:03.000000;128.7;8105;90;000
5335162988497768;2024-06-19T15:05:33.000000;84.25;1527;10;000
5335169800058270;2024-06-04T21:51:46.000000;174.94;4109;05;000
5335163473798311;2024-06-16T17:20:24.000000;137.63;7896;01;000
5335161590016080;2024-04-06T03:50:57.000000;81.85;4889;01;205
5335164145593335;2024-06-10T15:49:22.000000;32.72;0999;07;000
5335165504545489;2024-05-28T10:38:10.000000;241.57;3316;10;000
5335160716621295;2024-06-03T14:59:19.000000;176.22;1607;10;000
5335161685102803;2024-07-27T03:29:54.000000;143.74;5977;90;000
5335163017628085;2024-05-20T23:19:05.000000;181.75;6461;01;000
5335163384337646;2024-07-25T01:42:47.000000;55.63;9982;05;000
5335161886518162;2024-06-17T03:36:06.000000;183.72;6256;90;000
5335165001193125;2024-04-04T16:43:22.000000;270.59;1513;81;000
5335161406913984;2024-04-20T04:31:03.000000;94.04;1864;07;000
5335163639287162;2024-04-08T08:43:48.000000;152.67;7261;07;000
5335161085233652;2024-07-31T06:34:38.000000;264.81;0415;10;000
5335165445811965;2024-05-08T22:17:14.000000;184.41;2102;90;000
5335166357913036;2024-06-28T10:29:30.000000;352.61;7890;90;000
5335165781265336;2024-05-10T14:03:51.000000;363.32;2732;81;000
5335164056926003;2024-04-10T06:35:17.000000;227.98;8997;05;000
5335165519395738;2024-05-29T10:02:02.000000;327.98;3138;07;000
5335161558209008;2024-06-03T11:55:42.000000;365.97;1253;90;000
5335164213501995;2024-07-15T16:24:19.000000;224.56;2545;07;000
5335162821252532;2024-07-06T01:50:34.000000;54.56;0295;81;000
5335168816760563;2024-05-26T11:49:48.000000;235.27;5386;90;000
5335162704182095;2024-04-24T05:19:13.000000;330.39;7172;05;000
5335164885694247;2024-06-12T05:09:53.000000;206.82;9451;10;494
5335169623862047;2024-04-19T06:16:09.000000;322.63;0126;07;000
5335162834523328;2024-07-28T05:47:15.000000;111.25;0368;81;000
5335162402893599;2024-06-22T22:58:53.000000;307.02;3210;01;000
5335167714846544;2024-05-07T16:15:38.000000;128.38;1646;05;844
5335164046970404;2024-05-23T01:54:39.000000;270.19;1294;81;000
5335161819908279;2024-07-20T19:49:02.000000;4.3;6812;10;000
5335165365261015;2024-07-19T09:50:16.000000;353.48;4898;07;000
5335163075987485;2024-04-27T17:04:52.000000;289.99;7295;10;000
5335169503426093;2024-07-10T22:27:55.000000;355.0;7470;81;000
5335162881867914;2024-06-29T17:01:06.000000;341.88;0323;05;000
5335167109809219;2024-05-19T22:08:55.000000;323.3;9266;10;782
5335160930173004;2024-07-20T14:23:30.000000;117.11;9432;10;000
5335166074962819;2024-05-18T15:57:50.000000;55.34;3183;01;000
5335167165755759;2024-04-08T22:57:43.000000;249.92;9267;07;000
5335166854374951;2024-06-14T18:18:08.000000;354.34;4617;07;000
5335164798727022;2024-05-05T04:04:20.000000;378.73;0492;05;000
5335169393951785;2024-06-26T08:10:26.000000;353.36;6081;90;000
5335165793071106;2024-05-24T09:12:40.000000;203.56;0828;07;989
5335168184167829;2024-04-06T07:11:28.000000;117.9;9493;90;259
5335165886378908;2024-05-22T02:40:36.000000;381.62;0227;90;000
5335167347387150;2024-05-09T20:46:29.000000;76.46;0959;05;000
5335164473635293;2024-07-29T16:39:07.000000;296.16;6447;90;000
5335169986602270;2024-07-24T12:38:31.000000;322.15;7216;90;000
5335168970379859;2024-06-11T02:24:35.000000;26.9;0160;90;000
5335162274647255;2024-05-13T15:57:17.000000;347.58;0970;90;000
5335168021751525;2024-05-26T23:25:06.000000;316.61;6810;01;000
5335163924594418;2024-06-26T23:43:21.000000;12.54;7455;81;000
5335169784690413;2024-07-09T21:02:48.000000;278.25;6814;07;000
5335168215069286;2024-07-24T13:44:43.000000;130.54;7562;01;000
5335165349945042;2024-07-30T06:59:21.000000;226.49;9034;05;000
5335166139998234;2024-06-22T05:05:15.000000;164.19;3658;10;458
5335161631740737;2024-04-08T04:42:32.000000;24.07;4341;81;000
5335166241589424;2024-07-13T04:36:10.000000;248.19;4513;07;000
5335162554449231;2024-06-16T11:39:57.000000;161.96;3313;07;000
5335166863678994;2024-07-10T21:20:36.000000;50.34;1494;07;000
5335162735993069;2024-05-19T12:00:56.000000;43.85;6699;10;000
5335169042460337;2024-05-21T00:41:39.000000;280.63;6787;90;000
5335169100123629;2024-05-27T15:34:10.000000;314.81;6643;90;000
5335162776331039;2024-06-12T08:22:10.000000;50.29;2527;01;000
5335169522685521;2024-04-29T10:11:52.000000;64.31;6400;81;000
5335169680432241;2024-06-28T21:30:53.000000;69.41;5021;01;000
5335165635994473;2024-04-28T11:02:42.000000;147.69;4732;05;000
5335169250058571;2024-07-09T00:45:36.000000;30.07;3511;07;000
5335164762563284;2024-05-21T08:47:32.000000;235.12;4497;01;000
5335162694296201;2024-07-30T10:24:00.000000;343.39;4119;90;000
5335168218352961;2024-04-22T03:13:07.000000;144.21;9612;10;000
5335169355183284;2024-06-20T21:40:41.000000;344.71;6529;05;000
